y,age,educ,female,exp,yl1,yl2,yl3,yp1,yp2,owage2,owage1
1.430981,32,6,0,20,1.373315,1.405556,1.193942,1.267871,1.380215,1.418119158,1.287877572
3.519235,41,16,0,19,3.203806,3.046743,3.095562,3.422497,3.349594,2.813307217,2.526419708
1.375106,34,12,1,16,1.570159,1.58396,1.584814,1.266273,1.540744,1.679955305,1.663744836
1.559157,31,9,0,16,1.771869,1.794217,1.84391,1.527576,1.502876,1.689189185,2.129716095
2.938442,40,16,1,18,3.090271,3.086948,2.972713,3.268239,3.303977,2.623860261,2.891414795
2.502507,35,16,0,13,2.852812,2.800671,2.821736,2.484106,2.471327,2.236733006,2.640643118
1.25507,33,6,1,21,1.173969,1.169122,2.043126,1.253759,1.326933,1.311462762,1.253557892
1.632704,34,6,0,22,1.115545,1.306067,1.306887,1.385494,1.7367,1.679438688,1.192712067
1.43626,34,9,1,19,1.243428,1.453284,1.235125,1.322806,1.462132,1.547716818,1.556684123
2.885093,39,12,0,21,2.828633,2.83436,2.680084,2.867983,2.90963,2.945433329,2.873761254
2.207088,35,12,1,17,2.013061,2.030391,2.011953,2.174994,2.252204,1.972168552,2.041439209
1.527441,31,6,0,19,1.391798,1.423732,1.737746,1.501841,1.885492,1.581327818,1.754458629
3.041444,36,12,0,18,2.844614,2.712708,2.718878,3.038032,3.027378,2.585200909,2.527153751
2.588029,35,16,0,13,2.281706,2.007116,1.875614,2.534726,2.640029,2.569256391,2.384969301
1.672731,33,9,1,18,1.478466,1.623788,1.618006,1.612802,1.649116,1.547698828,1.556513484
2.760727,34,16,0,12,2.54925,2.451576,2.406137,2.730832,2.679552,2.38611922,2.585857496
3.131765,33,16,1,11,3.131216,3.042542,2.768218,3.189372,3.175484,2.600989321,2.498657651
2.244802,31,12,1,13,2.227664,2.183458,2.139486,2.340388,2.399741,2.39821484,2.48577659
1.834756,33,12,0,15,1.750972,1.71363,1.719994,1.803739,1.815123,1.634291526,1.56453231
2.28333,36,9,0,21,2.018363,1.876494,1.947344,2.244676,2.186209,2.507181018,2.120990617
2.714805,34,12,0,16,2.642109,2.641417,2.513456,2.768859,2.797804,2.386142951,2.457311582
1.862287,46,12,1,28,1.867212,1.880206,1.861497,1.837587,1.838472,2.46504015,1.993878595
1.836462,32,9,1,17,1.140787,0.9821656,0.8762442,1.138984,1.364095,1.188184827,1.237710409
2.86848,42,16,0,20,2.874686,2.898386,2.930886,2.851064,2.664667,2.131869184,1.961359346
1.523065,33,9,1,18,1.503818,1.481798,1.484881,1.418662,1.418442,1.547710214,1.556495078
2.186815,37,12,0,19,2.122821,2.161907,2.160192,2.181321,2.148224,1.684390576,2.129585939
2.468492,32,16,1,10,2.164195,2.212672,2.210607,2.481829,2.557839,2.585965227,2.386427485
1.25958,30,9,1,15,1.160909,1.075256,1.223467,1.214022,1.573613,1.483465083,1.10628145
2.096102,31,12,1,13,2.569093,2.592793,2.625293,2.023301,2.113943,1.913366376,2.557758766
1.202556,35,12,0,17,1.524568,1.547268,1.529514,1.385876,1.438579,1.283940473,1.519161229
2.279235,37,12,1,19,2.422983,2.419041,2.335893,2.320185,2.331469,2.627980305,2.89407199
1.9265,39,16,0,17,1.841607,1.948541,1.867904,2.208939,2.225851,1.689812153,1.555472874
1.84866,33,12,0,15,2.204403,1.768046,1.806443,2.139441,2.079126,1.664787231,1.530952212
2.655915,31,9,0,16,2.508857,2.341778,2.065146,2.665544,2.664472,1.924580515,1.706286227
2.974128,35,12,0,17,2.61662,2.380974,2.370696,2.925494,2.944578,2.147894814,2.491454479
1.3964,31,6,0,19,1.584639,1.435181,1.280233,1.485008,1.421042,1.555566902,1.553471629
1.610721,36,9,1,21,1.614042,1.623692,1.633076,1.575675,1.691524,1.754069481,1.49200062
2.266747,38,12,0,20,2.073207,1.879686,2.017545,2.29996,2.358182,2.296179577,2.086108393
1.539682,29,9,0,14,1.749068,1.765176,1.685106,1.845554,2.108536,1.750241292,1.742390683
1.391316,35,9,0,20,1.111865,1.142465,1.165165,1.298488,1.378826,2.163428701,1.909299349
1.591325,32,12,0,14,1.080311,1.282717,1.26025,1.582332,1.601275,1.595649417,1.474596911
2.749881,38,16,0,16,2.660852,2.671546,2.631293,2.694504,2.75201,2.583402773,1.098210706
3.287712,42,16,0,20,3.300396,3.285266,3.181056,3.299148,3.319367,2.943276441,2.868903977
1.66893,34,12,0,16,1.66292,1.669992,1.615885,1.780032,1.795254,1.821526722,1.569986033
1.3964,36,12,0,18,1.606488,1.558354,1.51708,1.468218,1.461926,1.555566902,1.553386724
1.515368,34,9,0,19,1.954245,1.970101,1.967082,1.366246,1.487865,1.555541776,1.958509061
2.258609,33,9,0,18,1.569473,1.55366,1.434809,2.461203,2.463815,2.75375293,1.840832312
2.922636,36,12,1,18,2.165565,2.166974,2.160119,2.918017,2.323747,1.789199192,1.258062015
1.60422,35,12,1,17,1.607992,1.64833,1.63051,1.80377,1.996471,2.1090308,1.647316208
1.790464,32,6,0,20,1.67689,1.676543,1.680324,1.734669,1.7283,1.702115643,1.620961244
2.560521,35,16,0,13,2.984476,2.958489,2.840193,2.534921,2.611429,2.728918361,2.740367586
1.08881,36,6,0,24,1.402712,1.361631,1.32744,1.286787,1.185514,1.254341098,1.351915708
1.388795,31,12,1,13,1.265245,1.136714,1.332479,1.210144,1.235638,1.328676514,1.286749224
1.899389,31,12,0,13,1.849629,1.800079,1.736265,1.896933,1.900043,2.035712602,1.815608761
3.225313,34,12,0,16,2.638294,2.398457,2.606132,3.200613,3.175013,2.183113111,2.867502772
1.204366,39,6,1,27,0.906303,0.9084551,0.8929344,1.244431,1.295478,1.497569876,1.023773726
1.873717,33,12,1,15,1.625975,1.632565,1.389678,1.84902,1.909543,1.53472827,1.630599709
1.491891,37,12,0,19,1.716532,1.711245,1.701697,1.662089,1.804531,2.10559771,1.729824
1.25287,35,6,0,23,1.562126,1.636242,1.139668,1.469392,1.477392,1.464187733,1.123737811
1.784505,28,6,0,16,1.743537,1.61125,1.693087,1.841607,1.823464,2.04152196,1.679216411
2.965537,31,12,1,13,2.288964,2.271539,2.176688,2.875163,2.977381,1.857181661,2.391052613
1.060373,34,9,1,19,1.325238,1.443951,1.385783,1.016727,1.220524,1.207806917,1.472221428
2.406154,44,16,1,22,2.331731,2.31883,2.324775,2.433841,2.472353,2.008879262,1.943981053
1.481561,33,12,1,15,1.326006,1.490118,1.484621,1.518206,1.486338,1.555548916,1.33813782
1.488964,32,9,0,17,2.154999,2.133804,2.12887,1.605603,1.582113,1.485670796,2.616850105
2.573719,38,12,1,20,2.536096,2.5371,2.386239,2.574919,2.60744,2.947101404,2.876773218
1.622797,31,12,1,13,1.451123,1.407881,1.440381,1.598313,1.589342,1.659262591,1.71335496
3.463904,40,16,0,18,3.113519,3.105504,3.086801,3.540725,3.515466,2.20079888,2.571513737
3.454375,35,16,1,13,3.420083,3.361799,3.3501,3.487631,3.478439,2.496622118,2.729596016
1.23113,34,9,1,19,1.177743,1.447209,1.441056,1.237628,1.37395,1.315357104,1.111591611
1.831146,32,12,0,14,1.848082,1.741089,1.747209,1.82048,1.935032,1.839474594,1.843763531
1.327338,32,9,0,17,1.486154,1.489791,1.470997,1.301738,1.339065,1.276472889,1.723118468
3.133385,40,16,1,18,3.202335,3.255936,3.255522,3.126488,3.162557,2.09292075,2.0661074
3.211635,38,16,0,16,3.370141,3.3662,3.195472,3.283099,3.404692,2.622152805,2.89030033
3.426004,42,16,0,20,3.64749,3.673101,3.208449,3.425901,3.429895,2.054914534,1.969137608
1.103616,34,9,0,19,1.342141,1.370963,1.312942,1.078917,1.148627,1.332397773,1.508506434
1.71613,33,12,1,15,1.566024,1.625768,1.641832,1.751451,1.81529,1.51850962,1.213562604
2.338615,37,16,1,15,2.432698,2.428757,2.277147,2.427816,2.556949,2.62760918,2.894033304
1.974315,45,9,0,30,2.200699,2.330296,2.182704,1.975821,1.983116,1.704123992,2.172306309
2.83532,32,16,1,10,2.75035,2.693939,2.580507,2.864552,2.979833,1.582306951,1.506562525
2.003175,31,12,1,13,1.932168,1.938941,1.939273,2.004202,2.023202,1.641676505,1.784900167
3.46387,36,16,0,14,3.065119,3.094528,3.117228,3.421368,3.52616,2.780803069,2.915159778
2.223452,36,12,1,18,2.14876,2.17246,2.168628,2.212839,2.210319,2.421541779,2.870622375
3.961256,50,16,1,28,3.753755,3.766105,3.706762,3.946573,3.993789,3.00871675,2.881594813
2.299746,34,12,0,16,2.055535,1.906175,1.784244,2.535376,2.410947,1.586371962,1.618866838
3.23018,37,12,0,19,3.041068,3.024458,2.848378,3.089812,3.099977,2.357500563,2.465554803
1.519749,34,12,1,16,1.486154,1.535366,1.549607,1.508206,1.533817,1.338314894,1.404128295
2.231247,36,16,0,14,1.861973,1.885673,1.7716,2.403266,2.409525,2.088108124,1.581977067
1.645468,31,12,0,13,1.763469,1.759514,1.648092,1.69799,1.708762,2.631941348,2.896698227
2.378018,36,12,0,18,1.74547,1.715314,1.5849,2.407604,2.455083,2.270501654,2.09834109
2.569928,34,16,0,12,2.464983,2.265539,2.426857,2.669012,2.541549,2.155645589,2.0465112
1.531434,34,12,0,16,1.52605,1.565144,1.597644,1.703551,1.683232,1.749378873,1.636132408
2.75844,35,16,1,13,2.491427,2.54195,2.410488,2.704182,2.810549,2.569211686,2.386258384
2.644325,32,12,1,14,2.272153,2.228187,2.143211,2.68783,2.722007,1.961677054,2.828654103
1.584017,33,9,0,18,1.792117,1.812973,1.832875,1.554692,1.430981,1.632717389,1.471152348
2.914055,36,12,0,18,2.327472,2.397289,2.419989,2.906171,3.117234,2.98999,2.12211523
1.847457,36,9,0,21,1.84889,1.735775,1.729316,2.402803,2.307792,1.850610017,1.722913682
2.192746,33,16,1,11,2.443976,2.354772,2.37466,2.42956,2.56094,2.016533276,2.35616144
2.087811,36,12,1,18,2.128801,1.927826,2.101271,2.665501,2.596869,1.990308571,2.102568107
1.653367,32,9,0,17,2.081175,1.566423,1.729837,1.682474,1.807431,2.010448835,2.025465869
1.931628,42,12,0,24,1.630709,1.662442,1.836097,1.914517,1.91488,1.41293556,1.591072858
1.46119,36,9,0,21,1.623042,1.645742,1.669442,1.475005,1.545571,1.92199272,1.826132111
3.304579,40,16,0,18,3.345482,3.230978,3.222673,3.303415,3.301279,2.013297737,1.482695461
0.9962639,29,9,0,14,1.659962,1.683662,1.674154,1.447206,1.430981,1.409247251,1.648758607
1.490782,33,12,1,15,1.245136,1.471336,1.767006,1.458774,1.462834,1.54771267,1.556682883
1.306818,32,9,1,17,1.251087,1.044888,1.163203,1.299921,1.281663,1.363232155,1.164870143
3.374819,37,16,0,15,3.127664,3.151364,3.087727,3.438755,3.457512,1.866852954,2.129213274
1.442213,33,12,0,15,1.538409,1.569009,1.591709,1.359656,1.357474,1.458092734,1.293253009
2.625511,35,16,0,13,2.784137,2.784959,2.645962,2.675951,2.711926,2.62581608,2.892633845
2.35638,33,12,0,15,2.576405,2.583607,2.61602,2.091344,2.306079,2.174388533,1.906030141
2.29237,33,12,0,15,2.46526,2.002593,2.119421,2.344885,2.365757,1.605669521,1.764633635
2.054984,36,6,1,24,2.005403,2.017174,2.018041,2.045827,2.070004,1.281726344,1.295176653
2.328012,43,12,1,25,2.280727,2.282226,2.161413,2.374848,2.413359,2.948417691,2.879402499
1.59771,41,12,1,23,1.505134,1.614728,1.546252,1.60835,1.613973,1.691184017,1.555543937
2.141771,33,9,0,18,1.916567,2.024442,2.439646,1.61541,1.758392,1.68473495,1.854650865
1.643093,35,12,0,17,1.08593,0.9193211,0.9153528,1.617493,1.625493,1.139535491,1.197254758
1.316538,30,9,0,15,1.27937,1.259292,1.285637,1.440089,1.415389,2.127359623,1.748803797
1.891821,31,6,0,19,1.670518,1.892105,1.748217,2.213498,1.884499,1.959132208,1.979818259
1.925937,33,9,0,18,1.60422,1.595171,1.586082,1.859231,1.864676,1.872397443,1.654093741
1.896701,35,16,0,13,1.936526,1.967126,1.989826,1.872918,1.880918,1.413996535,2.098051189
1.946623,31,9,0,16,1.793953,1.729397,1.710139,2.043619,1.838293,1.75371838,2.02322611
1.5695,37,12,1,19,1.622891,1.557773,1.561717,1.564602,1.475966,1.74863322,1.960371909
1.218729,30,6,0,18,1.249597,1.272297,1.295997,1.389338,1.951036,1.403095323,1.172923649
1.88431,39,12,0,21,1.482476,1.45334,1.622748,1.889402,1.839133,2.130461616,1.859581489
3.019362,34,12,0,16,3.564857,2.942675,2.949534,3.027395,3.033766,1.549996504,3.123836706
3.146516,37,16,1,15,2.734828,2.736025,2.767262,3.168707,3.211952,2.540999409,2.676857208
1.898972,32,12,0,14,1.665282,1.669759,1.647445,1.869033,2.073744,1.708267449,1.712776256
2.816333,37,16,1,15,2.774184,2.865149,2.785223,2.793075,2.788153,1.725831508,1.693016253
3.496153,36,16,1,14,3.48888,3.531141,3.513654,3.569076,3.682801,2.548140883,2.278145795
2.514484,32,16,0,10,2.219286,2.131749,2.222898,2.66134,2.686753,2.55912544,2.683617286
1.850304,36,16,1,14,2.745884,2.787237,2.552061,2.158006,2.162539,1.966478596,2.013966551
3.170239,38,16,0,16,3.212859,3.216439,3.187244,3.201351,3.238678,2.891096356,2.807662611
1.365328,32,6,0,20,1.032139,1.082214,1.092783,1.328359,1.342818,1.341466142,1.162856149
1.351992,34,9,0,19,1.376692,1.407597,1.430297,1.326392,1.334392,1.462968071,1.529999723
2.743341,38,16,1,16,3.290718,3.290637,3.01695,2.803786,2.777929,2.812108,3.589495897
1.450039,34,9,0,19,1.720212,1.682456,1.6758,1.444948,1.419348,1.451437228,1.678773335
2.344172,35,12,0,17,1.807704,1.798964,1.776417,1.758392,2.044144,1.453833118,1.632573908
2.949884,42,16,0,20,3.109111,3.131568,2.962649,3.010487,3.038172,2.623788748,2.891339773
1.251274,41,6,0,29,1.43292,1.449757,1.419626,1.485099,1.522427,1.534590388,1.356252052
2.520511,39,16,1,17,2.669211,2.569408,2.57204,2.629673,2.634531,2.072084875,2.103011351
2.396326,33,12,1,15,2.372018,2.395718,2.34238,2.391465,2.438115,2.390091542,2.307445056
2.246198,34,12,1,16,1.741308,1.860678,1.819005,2.245553,2.207583,2.569346066,1.554554877
1.057716,35,9,1,20,1.070295,1.179811,1.140724,1.148627,1.178655,1.656361842,1.303304431
2.874683,34,16,0,12,2.761336,2.490512,2.4334,2.959914,3.012176,2.236567617,2.715668195
2.815333,40,16,1,18,2.620723,2.523729,2.548079,2.740425,2.686053,2.81485468,2.527611294
2.320185,33,16,1,11,2.364438,2.42151,2.419065,2.381597,2.399547,2.780777339,2.37319867
2.808365,34,16,1,12,2.811313,2.963905,2.82112,2.819383,2.836708,1.486067259,1.534498483
1.886025,34,12,1,16,1.750477,1.697528,1.781543,1.755056,1.710471,2.148966969,2.227410025
3.738477,41,16,0,19,3.772573,3.821845,3.449603,3.794157,3.833816,2.207160998,2.089918286
2.189344,35,12,1,17,1.973011,1.873764,1.761238,1.942594,2.046047,2.017262725,1.849785322
2.861475,35,16,1,13,2.689099,2.677356,2.667501,2.880626,2.902716,1.420812049,1.565192837
1.834606,40,12,1,22,1.797763,1.826225,1.820635,1.850824,1.841631,2.334708741,2.361217232
3.419655,38,16,0,16,3.588059,3.391491,3.394663,3.390885,3.672528,2.336865462,2.726966254
2.318449,34,6,0,22,2.815261,2.705238,2.410608,2.346947,2.358233,1.915074173,2.261498348
1.519539,30,6,0,18,1.029083,1.029794,1.062294,1.549019,1.540027,1.212432783,1.168833904
1.95688,32,12,0,14,1.904269,1.835534,1.804576,1.93218,1.976039,1.91359882,2.024805021
1.381077,35,12,1,17,0.933773,0.9550701,0.98757,1.369053,1.347416,1.136834335,1.040217275
2.071164,36,16,0,14,2.272049,2.258857,2.262083,2.028165,1.986405,2.383074103,1.334239547
1.612474,31,9,0,16,1.635174,1.455624,1.397735,1.523634,1.574548,1.549406872,1.540649652
1.885392,38,9,0,23,1.634245,1.754793,1.777493,1.862467,1.880215,1.700274791,2.026737093
1.351404,45,9,1,30,1.400754,1.330803,1.335063,1.25188,1.289577,1.639456473,1.754061502
2.547712,42,16,0,20,2.60174,2.641688,2.629793,2.705814,2.772589,2.450756154,2.300433277
2.027212,39,16,1,17,2.144441,2.047829,2.051546,2.087049,2.067171,1.796993437,1.931297139
2.114043,31,9,0,16,2.057031,2.019628,2.072451,2.085613,2.072168,1.947320667,1.922986937
2.440753,35,12,1,17,2.339289,2.344796,2.385689,2.63271,2.729864,2.537349669,2.155017793
2.053476,35,16,1,13,1.539287,1.55904,1.578392,2.135799,2.135636,1.551336891,1.599996153
1.648264,36,12,0,18,1.576553,1.599421,1.632393,1.601275,1.54751,1.510941212,1.485592801
2.399605,42,16,0,20,2.352808,2.387065,2.380414,2.403984,2.417667,2.092052827,2.222065069
2.759025,36,16,1,14,2.707073,2.729773,2.723915,2.775522,2.751722,2.026755498,1.973483125
2.732857,41,16,1,19,2.666773,2.667639,2.648491,2.766426,2.999227,2.907898766,2.330781804
1.084899,39,9,0,24,1.442942,1.498999,1.500648,1.10401,2.06897,1.123921227,1.729874662
1.548807,33,12,1,15,1.319205,1.323851,1.231978,1.61537,1.685878,1.971157957,1.605695081
1.334583,33,9,0,18,1.313877,1.29834,1.396028,1.500724,1.577281,1.475192916,1.471234083
1.841965,33,16,0,11,2.799638,2.682219,2.672891,1.802709,2.312346,2.095367675,2.678286843
1.406914,35,9,0,20,1.550242,1.075256,1.065683,1.93315,2.338762,1.635867058,1.373845232
1.499857,36,12,0,18,2.119589,2.120959,2.02448,1.324088,1.298488,1.68373268,2.204422845
2.441297,44,16,1,22,2.06443,2.08713,1.938615,2.521219,2.381982,1.816321893,1.929778846
2.965791,36,12,0,18,2.614812,2.616758,2.515605,2.923939,3.031808,2.56915729,2.585770036
3.315148,39,16,1,17,3.21067,3.289805,3.320827,3.335291,3.343903,2.480697936,2.850516546
1.625787,35,12,1,17,1.53111,1.598827,1.53635,1.55134,1.607163,1.547702399,1.556475264
1.484898,38,12,1,20,1.395378,1.482928,1.350471,1.368301,1.407377,1.547713118,1.556573806
1.555444,36,12,1,18,1.556904,1.633213,1.560603,1.529844,1.537844,1.980810662,2.006508933
1.30318,34,6,0,22,1.536697,1.442201,1.925292,1.438579,1.446579,1.498219419,1.639461644
4.282294,37,16,0,15,3.362185,3.231898,3.143593,4.25207,4.227971,2.476346323,2.385808409
1.350469,34,9,0,19,1.933041,1.552585,1.603268,1.372497,1.365856,1.387672143,1.378327764
1.134217,30,6,0,18,1.127271,1.075743,1.109864,1.152407,1.150307,1.103214459,1.121920384
1.664748,38,9,0,23,1.632553,1.685539,1.372013,2.009218,1.919065,1.54204851,1.547701884
1.448286,36,12,1,18,1.495526,1.424414,1.39078,1.461454,1.510189,1.339356593,1.312485918
2.153678,33,9,0,18,2.033514,2.032687,2.102515,2.039798,2.05174,1.832823635,2.009399341
1.859768,33,12,0,15,2.008949,1.978171,1.863319,1.947968,2.035395,2.630601973,2.895720706
1.951473,29,9,0,14,1.539768,1.563468,1.547186,1.950343,1.974188,2.058147269,1.460945559
2.083218,31,9,0,16,1.963104,2.128556,2.030767,2.06419,1.901158,2.022733284,1.878067379
2.916811,34,16,0,12,3.184827,3.207527,2.97527,2.88045,2.882051,2.313328477,2.548450035
2.150234,34,16,0,12,1.912862,2.01368,1.923496,2.129738,2.29574,1.783242722,1.280054531
1.225834,32,9,0,17,1.118087,1.140787,1.195111,1.776056,1.750456,1.593740214,1.182042729
1.678851,40,6,0,28,0.9527937,0.8992661,1.187104,1.669583,1.664539,1.478969455,1.202429253
2.633593,39,12,0,21,2.844472,2.809271,2.792904,2.60536,2.58066,2.001817688,1.944387411
1.751861,34,12,0,16,1.982413,2.010502,2.026459,1.73135,2.04989,1.769522819,1.34014946
3.665627,40,16,1,18,2.791221,2.587887,2.16535,3.660588,3.67842,2.151974459,2.179634169
3.265463,34,12,0,16,3.218667,3.221051,3.209162,3.217148,3.319335,2.813865111,2.344661393
3.284895,47,16,1,25,3.389695,3.468611,3.489248,3.234447,3.339949,2.670785628,2.233330158
1.285938,40,6,0,28,1.316538,1.339238,1.180616,1.415389,1.389789,1.403287465,1.465526592
1.118087,32,6,1,20,1.280008,1.270457,1.246551,0.880473,1.038095,1.113637072,1.334847262
1.751861,33,12,0,15,1.622917,1.74516,1.767625,1.756414,1.957404,1.030785976,1.467972524
3.288076,39,16,0,17,2.35638,2.465097,2.428957,3.30524,3.390738,2.577439664,2.001259822
2.214468,35,9,0,20,1.562382,1.586082,1.618582,2.040494,2.024378,1.60810038,1.131171756
2.090772,34,12,0,16,2.061954,2.087436,2.032866,2.096896,2.413272,2.149175048,2.055507335
2.573512,43,16,0,21,2.642487,2.661483,2.664241,2.437241,2.538332,2.049563579,1.895221566
3.395675,36,12,0,18,3.42378,3.440609,3.228852,3.347403,3.385116,2.942698068,2.867633614
1.809359,36,12,1,18,1.678645,1.697097,1.633957,1.69468,1.740267,1.547688433,1.556368153
1.050216,35,6,1,23,1.056255,1.049331,1.041354,1.056671,1.055314,1.040145429,1.106282203
1.637626,34,9,1,19,1.718361,1.735903,1.560663,1.574787,1.555553,2.131165169,1.817232674
1.49235,37,12,1,19,1.572369,1.583864,1.565709,1.491571,1.54172,1.788770953,1.569111874
1.824089,34,9,0,19,1.617141,1.68466,1.420077,1.755871,1.74416,1.694393103,1.216195241
2.060442,32,6,0,20,1.907085,1.93393,1.867659,2.006145,1.995009,1.547669331,1.556202304
2.450709,28,16,0,6,2.497008,2.230233,2.195917,2.567552,3.068326,1.827328017,2.444213668
1.493507,45,12,1,27,1.309568,1.460235,1.396535,1.336229,1.430746,1.547712463,1.556636105
1.981063,35,12,1,17,1.970705,1.967454,1.967566,1.892074,1.885392,2.103817462,2.066961019
1.696262,34,12,0,16,1.792756,1.786021,1.681645,1.707723,1.70317,2.312480222,1.996052493
1.662333,35,12,1,17,1.702746,1.639913,1.682218,1.572313,1.663384,1.092968191,2.20337486
1.064876,34,9,1,19,1.282292,1.240706,1.259945,1.311614,1.324869,1.5099673,1.394381142
3.001498,39,16,0,17,2.976649,2.98383,2.981685,2.954605,3.071492,2.814445414,2.344815373
2.538461,38,12,0,20,2.573333,2.603855,2.626555,2.535376,2.553771,2.672088867,2.0004834
1.446714,38,6,1,26,1.192584,1.434639,1.367322,1.359106,1.379167,1.547716023,1.556721036
2.053612,36,12,0,18,2.044681,2.067537,2.073775,2.080566,2.082769,2.440434633,1.915197797
1.730192,29,9,0,14,1.787954,1.811654,1.860272,1.739533,1.609545,1.773810168,1.515770331
2.331186,33,12,1,15,2.146638,2.137999,2.111699,2.287179,2.367628,2.148528332,2.385093917
1.802709,34,12,1,16,1.40963,1.273978,1.296678,1.748093,1.956904,2.041515369,1.437680902
2.636112,39,16,1,17,2.523008,2.545758,2.617908,2.766426,2.798334,1.547625535,1.527343159
